Country Name,Country Code,Region,year,Access to electricity (% of pop),Agricultural land (% of land area),Agricultural raw materials exports (% ),Agricultural raw materials imports (%),Agriculture value added (% of GDP),Arable land (% of land area),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment),Livestock production index,Mineral rents (% of GDP),Population,Rural population (% of total population),GDP per capita (US$)
Russian Federation,RUS,Europe,2018-01-01,100.0,13.226438791199998,2.218907198,1.002711255,3.372452791,7.56330188396,12.4,5.882999897,112.00040000000001,1.008840858,144477860.0,25.567,11370.81346
Rwanda,RWA,Africa,1996-01-01,0.408376098,62.62667207,15.92911751,2.505470737,47.18929222,30.40129712,28.857,89.03600311,55.2,0.000103,6013107.0,88.626,229.8869585
Rwanda,RWA,Africa,1997-01-01,1.054141283,64.65342521,14.77156362,3.187799844,45.96095226,32.42805026,23.366,88.89399719,56.94,6.56e-05,6419901.0,87.534,288.4091673
Rwanda,RWA,Africa,1998-01-01,2.207452536,65.46412647,7.21316984,2.847515623,45.51746118,33.23875152,18.87,88.83399963,63.42,0.0,6962802.0,86.756,285.7101918
Rwanda,RWA,Africa,1999-01-01,3.359886885,67.32873936,2.182198935,3.671140212,37.43696365,35.10336441,15.731,88.77100372,70.92,0.0,7501234.0,85.936,242.3140657
Rwanda,RWA,Africa,2001-01-01,5.644247532,70.89582489,3.197060249,2.971032872,37.33609032,40.53506283,13.388,88.25299835,78.38,0.0,8231156.0,84.171,203.4568715
Rwanda,RWA,Africa,2002-01-01,6.767235279,74.21970004,5.258779737,3.568172075,35.38654461,45.23713012,13.233,87.70899963,80.08,0.000415,8427060.0,83.223,199.0673298
Rwanda,RWA,Africa,2003-01-01,7.871469021,73.12525334,7.642422302,4.023802658,38.26104302,44.34535874,13.007,87.04499817,87.18,0.00104845,8557161.0,83.096,215.7489815
Rwanda,RWA,Africa,2004-01-01,8.952478409,73.60681009,2.758571997,3.731502481,38.56071904,45.02959079,12.549,86.18900299,94.07,0.000656,8680524.0,83.092,240.6492936
Rwanda,RWA,Africa,2005-01-01,4.8,72.26996451,4.685912328,2.400021251,38.38802985,43.89542053,11.796,85.23400116,96.66,0.001379211,8840215.0,83.088,291.9966862
Rwanda,RWA,Africa,2006-01-01,11.04835415,73.08268955,3.877516633,18.48258531,29.93836081,44.70814557,10.799,84.20500183,109.27,0.00379071,9043337.0,83.083,368.2488929
Rwanda,RWA,Africa,2007-01-01,12.08371258,73.1609244,4.557630736,1.978057934,25.99074367,45.19173105,9.75,83.14399719,115.63,0.012773632,9273757.0,83.079,440.3301809
Rwanda,RWA,Africa,2008-01-01,6.0,73.26469159,1.336909505,2.342983224,24.69849297,45.29549823,8.799,81.87599945,124.48,0.12607459,9524534.0,83.075,545.7551005
Rwanda,RWA,Africa,2009-01-01,14.18719196,73.3226589,1.369791637,1.648198086,25.27506521,45.35346555,7.979,80.73799896,125.9,0.010256401,9782770.0,83.07,582.0572768
Rwanda,RWA,Africa,2010-01-01,9.7,73.12201232,3.019714382,1.401807516,24.22933197,45.5581696,7.31,79.46399689,134.02,0.324129788,10039338.0,83.066,612.3436991
Rwanda,RWA,Africa,2011-01-01,10.8,73.62950715,4.211176243,1.547300255,23.74839222,46.26833974,6.79,78.08599854,131.69,0.641213234,10293331.0,83.062,671.50994
Rwanda,RWA,Africa,2012-01-01,17.5,73.60072884,4.99572946,1.713643542,24.66519722,46.64491206,6.384,76.60900116,134.38,0.19849625,10549678.0,83.057,728.6972971
Rwanda,RWA,Africa,2013-01-01,15.2,74.68585326,5.73242421,1.852656518,24.82671246,47.9327118,6.059,72.91999817,139.83,0.256173802,10811543.0,83.053,726.1801569
Rwanda,RWA,Africa,2014-01-01,19.8,73.34819619,4.075372888,1.357618467,24.59370457,46.59505472,5.801,68.45300293,132.89,0.335436122,11083635.0,83.033,747.0005116
Rwanda,RWA,Africa,2015-01-01,22.8,73.43737135,3.979710706,1.624050481,23.87776233,46.68422988,5.597,66.72299957,134.66,0.150013307,11369071.0,82.996,754.906789
Rwanda,RWA,Africa,2016-01-01,29.37,73.43737135,3.587917312,1.45401268,25.04647336,46.68422988,5.435,65.59100342,137.1,0.221015687,11668818.0,82.944,748.5044181
Rwanda,RWA,Africa,2017-01-01,34.1,70.80915747884615,2.085190003,0.838869394,26.34544257,40.62144895730769,5.308,64.45300293,94.61692307692306,0.279753069,11980937.0,82.875,772.3184718
Rwanda,RWA,Africa,2018-01-01,34.71657181,70.80915747884615,2.87541083,0.839739563,24.64174831,40.62144895730769,5.208,63.24599838,94.61692307692306,0.276350174,12301939.0,82.789,782.6181409
Samoa,WSM,Oceania,2001-01-01,88.69494629,16.96113074,0.446947395,1.417711234,14.2879307,4.946996466,6.218,40.58399963,102.45,0.0,175392.0,77.932,1557.01718
Samoa,WSM,Oceania,2002-01-01,89.51218414,16.60777385,0.520128415,1.386903915,13.97631882,4.593639576,6.128,40.08300018,97.68,0.0,176407.0,78.059,1633.035432
Samoa,WSM,Oceania,2003-01-01,90.31066895,15.90106007,0.787486561,1.512187626,11.92862734,4.593639576,6.055,38.94800186,99.64,0.0,177484.0,78.302,1909.122171
Samoa,WSM,Oceania,2004-01-01,91.08592987,15.19434629,0.373914258,1.716020944,12.77994091,4.240282686,6.0,38.70500183,99.82,0.0,178590.0,78.543,2353.548219
Samoa,WSM,Oceania,2005-01-01,91.83616638,14.8409894,0.694569941,2.093931947,12.70210147,3.886925795,5.963,37.86299896,100.01,0.0,179727.0,78.782,2590.417791
Samoa,WSM,Oceania,2006-01-01,96.37172973,14.20494727,0.688100574,1.777026532,11.67243455,3.674911526,5.941,37.14699936,100.17,0.0,180876.0,79.019,2796.570246
Samoa,WSM,Oceania,2007-01-01,93.2999115,13.60424028,0.447541364,2.233896138,12.62570513,3.533568905,5.925,35.60200119,100.42,0.0,182046.0,79.25,3133.654113
Samoa,WSM,Oceania,2008-01-01,98.1,13.07420495,0.139126707,1.804199822,11.29305263,3.180212014,5.907,35.30799866,100.61,0.0,183263.0,79.476,3379.082093
Samoa,WSM,Oceania,2009-01-01,97.9,12.33215602,0.375227352,2.169648979,11.2704069,2.791519468,5.883,35.65000153,101.18,0.0,184556.0,79.7,3168.176706
Samoa,WSM,Oceania,2010-01-01,96.69391632,12.36749117,0.420679343,2.298239511,10.40903074,2.826855124,5.848,34.50500107,100.49,0.0,185949.0,79.922,3566.362378
Samoa,WSM,Oceania,2011-01-01,96.6685747,12.36749117,0.339269731,2.276909196,8.83699538,2.826855124,5.795,33.99300003,99.34,0.0,187469.0,80.143,3933.459357
Samoa,WSM,Oceania,2012-01-01,97.28211975,12.36749117,0.12674152,2.480329998,9.14824283,2.826855124,5.727,33.38700104,109.04,0.0,189088.0,80.376,4022.19912
Samoa,WSM,Oceania,2013-01-01,98.20394897,12.36749117,0.39074779,2.733702787,9.712510781,2.826855124,5.645,33.23699951,111.04,0.0,190717.0,80.615,4037.509315
Samoa,WSM,Oceania,2014-01-01,97.9,12.36749117,0.157541513,2.471531524,9.446376729,2.826855124,5.554,32.84000015,111.77,0.0,192221.0,80.851,3937.758712
Samoa,WSM,Oceania,2015-01-01,99.67809296,12.36749117,0.191657376,1.982704091,8.710140864,2.826855124,5.461,32.32300186,112.52,0.0,193513.0,81.086,4073.66601
Samoa,WSM,Oceania,2016-01-01,99.94758606,12.36749117,0.177321961,2.141445357,9.124766396,2.826855124,5.372,31.90399933,111.64,0.0,194535.0,81.319,4109.165135
Samoa,WSM,Oceania,2017-01-01,96.8,15.526763532592595,0.297381994,2.499267293,10.53625687,4.496793599814815,5.296,31.42399979,99.88962962962962,0.0,195352.0,81.548,4258.48627
Samoa,WSM,Oceania,2018-01-01,100.0,15.526763532592595,0.226798352,2.67694794,9.801063793,4.496793599814815,5.239,30.76499939,99.88962962962962,0.0,196130.0,81.757,4183.408032
Sao Tome and Principe,STP,Africa,2001-01-01,52.20650864,53.125,0.022686839,0.336830046,10.41075203,7.291666667,8.672,30.41200066,92.38,0.0,144755.0,45.623,524.6879948
Sao Tome and Principe,STP,Africa,2002-01-01,53.16617966,53.125,0.078714879,0.789618329,10.89067238,7.291666667,8.282,30.05900002,95.88,0.0,147447.0,44.445,577.6401566
Sao Tome and Principe,STP,Africa,2003-01-01,54.10709763,56.25,0.148516323,0.957971868,10.62717814,8.333333333,7.895,29.21299934,98.84,0.0,150415.0,43.234,678.6928396
Sao Tome and Principe,STP,Africa,2004-01-01,55.02479172,52.08333333,0.314318844,1.085969708,10.16306713,8.333333333,7.52,29.30699921,99.47,0.0,153737.0,42.028,745.3154519
Sao Tome and Principe,STP,Africa,2005-01-01,55.91746902,51.04166667,0.470382995,0.864944857,9.007664638,8.333333333,7.167,27.90999985,102.53,0.0,157472.0,40.835,866.5049956
Sao Tome and Principe,STP,Africa,2006-01-01,56.79403687,51.04166667,0.562473106,0.78222669,9.068806294,8.333333333,6.844,26.92300034,98.0,0.0,161681.0,39.652,883.0697315
Sao Tome and Principe,STP,Africa,2007-01-01,57.66608047,51.5625,0.774999955,0.509583125,9.764779018,8.854166667,6.551,26.41799927,106.56,0.0,166300.0,38.48,896.851612
Sao Tome and Principe,STP,Africa,2008-01-01,58.54518127,51.04166667,0.512026984,0.463794664,9.863123862,9.375,6.287,25.54899979,101.89,0.0,171120.0,37.32,1098.768061
Sao Tome and Principe,STP,Africa,2009-01-01,56.9,51.04166667,0.667411174,0.855731889,11.2104768,9.375,6.053,25.09900093,108.36,0.0,175876.0,36.177,1067.914125
Sao Tome and Principe,STP,Africa,2010-01-01,60.37090302,50.52083333,0.670053972,0.774752019,11.62398657,8.854166667,5.848,24.32600021,112.38,0.0,180371.0,35.048,1094.710717
Sao Tome and Principe,STP,Africa,2011-01-01,61.34069061,50.72916746,0.134387967,0.833976747,11.64593104,9.062499801,5.669,23.71800041,115.87,0.0,184524.0,33.936,1263.868022
Sao Tome and Principe,STP,Africa,2012-01-01,57.9,50.72916746,0.276179688,0.793297349,11.82763869,9.062499801,5.509,23.17900085,121.75,0.0,188404.0,32.84,1340.527702
Sao Tome and Principe,STP,Africa,2013-01-01,63.42472458,50.72916746,1.895562258,0.866402961,12.33342498,9.062499801,5.364,22.51399994,123.8,0.0,192087.0,31.792,1577.018278
Sao Tome and Principe,STP,Africa,2014-01-01,68.6,50.72916746,0.050698471,0.805673314,11.65955452,9.062499801,5.232,21.68099976,124.03,0.0,195727.0,30.787,1782.798059
Sao Tome and Principe,STP,Africa,2015-01-01,66.16640472,50.72916746,0.297467837,0.696842579,12.22863467,9.062499801,5.111,21.14599991,117.16,0.0,199432.0,29.826,1595.864632
Sao Tome and Principe,STP,Africa,2016-01-01,68.07398224,50.72916746,0.088543617,1.606267328,11.67442592,9.062499801,5.002,20.54100037,116.51,0.0,203227.0,28.908,1710.130898
Saudi Arabia,SAU,Asia,1990-01-01,100.0,57.44130549,0.049402304,0.744646086,5.707276319,1.576971563,4.913,5.3401071258928585,57.13,0.009387837,16233785.0,23.417,7246.016367
Saudi Arabia,SAU,Asia,1991-01-01,100.0,57.53015551,0.037299743,1.019354828,5.432814265,1.664891217,4.718,7.839000225,60.72,0.009175606,16772694.0,22.777,7883.245738
Saudi Arabia,SAU,Asia,1992-01-01,100.0,57.56457908,0.065006756,1.141830709,5.606803839,1.697919235,4.545,7.664000034,62.29,0.007894398,17282691.0,22.149,7932.090938
Saudi Arabia,SAU,Asia,1993-01-01,100.0,60.83900469,0.021400475,1.190098526,6.069505427,1.708153269,4.388,7.493000031,60.97,0.01106201,17763298.0,21.814,7485.541334
Saudi Arabia,SAU,Asia,1994-01-01,100.0,64.09528816,0.014170047,1.323952487,6.149576888,1.705827352,4.246,7.293000221,62.79,0.017706021,18214470.0,21.571,7421.291231
Saudi Arabia,SAU,Asia,1995-01-01,100.0,67.35157162,0.049186554111111114,1.171767412,5.886147938,1.700245152,4.118,7.078000069,63.93,0.012857878,18638787.0,21.33,7690.577522
Saudi Arabia,SAU,Asia,1996-01-01,100.0,70.60785509,0.073190836,1.103079808,5.41274054,1.696058501,4.002,6.837999821,65.44,0.012104284,19033845.0,21.09,8335.803866
Saudi Arabia,SAU,Asia,1997-01-01,100.0,73.86413855,0.049186554111111114,0.8712868707500002,5.373843211,1.692802218,3.902,6.637000084,75.71,0.005219544,19407142.0,20.853,8551.674296
Saudi Arabia,SAU,Asia,1998-01-01,100.0,77.58560537,0.100281914,1.011600727,6.159247821,1.691871851,3.818,6.454999924,82.21,0.001239863,19783304.0,20.617,7419.160019
Saudi Arabia,SAU,Asia,1999-01-01,100.0,80.84188883,0.081786386,0.866570454,5.67955272,1.671868967,3.747,6.263999939,80.28,0.000226,20194527.0,20.384,8007.95978
Saudi Arabia,SAU,Asia,2000-01-01,100.0,80.84188883,0.050568593,0.979622339,4.921114187,1.6709386,3.691,6.123000145,88.53,0.000642,20663843.0,20.152,9171.330145
Saudi Arabia,SAU,Asia,2001-01-01,100.0,80.84467993,0.057778781,0.983455781,5.171189279,1.674660067,3.647,6.032999992,95.07,0.00065,21202642.0,19.923,8684.647401
Saudi Arabia,SAU,Asia,2002-01-01,100.0,80.8456103,0.060109252,0.950722451,5.077288804,1.674660067,3.614,4.659999847,91.97,0.003541205,21805313.0,19.696,8695.400072
Saudi Arabia,SAU,Asia,2003-01-01,100.0,80.84793621,0.045771432,0.859669793,4.504559007,1.674660067,3.591,4.467999935,94.46,0.011645339,22456649.0,19.47,9609.966975
Saudi Arabia,SAU,Asia,2004-01-01,100.0,80.8065349,0.081464246,0.767258295,3.901152117,1.628141732,3.575,4.291999817,96.39,0.012165173,23132682.0,19.246,11185.13337
Saudi Arabia,SAU,Asia,2005-01-01,100.0,80.81025636,0.055180163,0.699393554,3.220808071,1.628141732,3.561,4.137000084,100.57,0.01075544,23816183.0,19.021,13791.44629
Saudi Arabia,SAU,Asia,2006-01-01,100.0,80.79025348,0.040620266,0.650664224,2.94857032,1.604882564,3.546,3.980999947,103.04,0.014564095,24498310.0,18.796,15384.74015
Saudi Arabia,SAU,Asia,2007-01-01,100.0,80.79071866,0.034319716,0.674636208,2.770190265,1.603021831,3.53,4.289999962,106.55,0.013918846,25184597.0,18.573,16516.62362
Saudi Arabia,SAU,Asia,2008-01-01,100.0,80.74280478,0.016753915,0.681011762,2.316873994,1.553247212,3.51,4.289999962,110.52,0.016316642,25888541.0,18.351,20078.25779
Saudi Arabia,SAU,Asia,2009-01-01,100.0,80.67907466,0.020866786,0.673356784,2.85408869,1.486725993,3.488,4.059999943,112.67,0.029040657,26630303.0,18.133,16113.14249
Saudi Arabia,SAU,Asia,2010-01-01,100.0,80.66558434,0.024125438,0.935427618,2.640277023,1.479283059,3.464,4.168000221,123.3,0.035381594,27421461.0,17.916,19262.54768
Saudi Arabia,SAU,Asia,2011-01-01,100.0,80.65721104,0.017637141,0.853836676,2.171427783,1.469514209,3.441,4.245999813,123.3,0.043334692,28267685.0,17.698,23745.80161
Saudi Arabia,SAU,Asia,2012-01-01,100.0,80.63720816,0.016658679,0.777061885,2.079346435,1.449976508,3.422,4.348999977,125.45,0.0844947,29155187.0,17.48,25243.3587
Saudi Arabia,SAU,Asia,2013-01-01,100.0,80.61394899,0.017553245,0.730664745,2.157306454,1.427182524,3.41,4.449999809,131.23,0.05755171,30052518.0,17.26,24844.74437
Saudi Arabia,SAU,Asia,2014-01-01,100.0,80.74433843,0.024166034,0.702517402,2.226975025,1.595578897,3.407,5.261000156,131.69,0.049847255,30916994.0,17.04,24463.90316
Saudi Arabia,SAU,Asia,2015-01-01,100.0,80.77230031,0.041762142,0.725884395,2.6193879,1.623489899,3.412,6.099999905,136.9,0.069917939,31717667.0,16.82,20627.93278
Saudi Arabia,SAU,Asia,2016-01-01,99.9,80.76466839,0.0547089,0.723875646,2.685632112,1.617442515,3.426,4.96999979,140.3,0.080764215,32442572.0,16.599,19879.29753
Saudi Arabia,SAU,Asia,2017-01-01,99.93,75.57690408,0.106595339,0.714977597,2.528472913,1.617339140777778,3.446,3.563999891,95.68185185185186,0.114312759,33099147.0,16.378,20803.74257
Saudi Arabia,SAU,Asia,2018-01-01,100.0,75.57690408,0.118858432,0.739094189,2.224446294,1.617339140777778,3.472,2.519999981,95.68185185185186,0.101194587,33699947.0,16.156,23338.96346
Senegal,SEN,Africa,1993-01-01,26.0,45.80065444,5.820015186,2.521097528,18.65237552,16.00789487,11.076,48.62099838,78.67,0.0,8226760.0,60.679,873.8830905
Senegal,SEN,Africa,1994-01-01,27.36167336,46.30447203,6.047434746,2.163355904,17.27933323,16.50651846,11.088,48.56999969,80.23,0.0,8461068.0,60.536,580.1177072
Senegal,SEN,Africa,1995-01-01,29.00230598,45.78507246,3.3268639711428567,1.7997407833571428,18.93841454,15.98192489,11.11,48.27999878,79.01,0.0,8690164.0,60.394,710.7245102
Senegal,SEN,Africa,1996-01-01,30.64533234,46.26292006,7.136248313,1.619178133,17.81111089,16.7090843,11.121,48.0929985,78.45,0.0,8912861.0,60.251,719.5433474
Senegal,SEN,Africa,1997-01-01,32.2,44.81379525,8.009886282,1.75216076,17.64358596,15.25995949,11.103,47.80199814,80.71,0.010017408,9130877.0,60.109,647.829366
Senegal,SEN,Africa,1998-01-01,33.94012451,43.57762427,5.533667573,2.115699046,17.29878294,13.94587856,11.043,47.30400085,80.44,0.002656511,9347774.0,59.966,681.2600726
Senegal,SEN,Africa,1999-01-01,36.2,47.32768919,2.7165037,2.314808435,16.69880239,17.69594349,10.93,46.70999908,85.47,0.086508302,9568722.0,59.823,680.5723504
Senegal,SEN,Africa,2000-01-01,37.74,46.88619955,1.746683366,2.072884354,16.86102992,17.25445385,10.752,46.25799942,91.53,0.142210167,9797734.0,59.68,604.654066
Senegal,SEN,Africa,2001-01-01,38.86329269,45.70196852,2.329717324,1.937115214,16.34434062,16.0961928,10.508,45.63000107,94.35,0.175385646,10036104.0,59.536,615.2684717
Senegal,SEN,Africa,2002-01-01,36.8,45.44746273,3.334235057,1.872301534,13.61900679,15.84168701,10.212,45.13899994,86.21,0.166914179,10283699.0,59.393,656.6227077
Senegal,SEN,Africa,2003-01-01,42.08143234,44.83457124,3.448719966,1.761777695,15.11242183,15.22879551,9.878,44.19599915,92.78,0.115093369,10541467.0,59.102,823.7211451
Senegal,SEN,Africa,2004-01-01,36.8,45.120241,2.777195895,1.96177129,13.70323468,15.51446528,9.516,43.23199844,92.93,0.054698787,10810083.0,58.694,940.5516918
Senegal,SEN,Africa,2005-01-01,47.1,45.58250662,2.105164539,1.62625595,14.61155667,16.23643069,9.137,42.30899811,100.97,0.035249777,11090116.0,58.286,993.9320411
Senegal,SEN,Africa,2006-01-01,49.9,44.08663585,5.250911635,1.607977761,12.93743471,14.73017192,8.749,41.56999969,106.09,0.047686563,11382268.0,57.876,1040.903994
Senegal,SEN,Africa,2007-01-01,48.27550888,44.16454579,2.939042222,1.457971311,11.97996997,14.80288786,8.363,40.61999893,100.58,0.073708727,11687080.0,57.465,1222.372918
Senegal,SEN,Africa,2008-01-01,49.81338501,48.1743105,1.569532877,1.294582913,14.54474515,18.80226458,7.987,39.77299881,108.88,0.789634813,12004701.0,57.053,1411.929332
Senegal,SEN,Africa,2009-01-01,53.5,49.28063159,1.095196064,1.525797992,15.9421075,19.89300369,7.632,39.06600189,118.25,1.662524326,12335084.0,56.641,1317.235687
Senegal,SEN,Africa,2010-01-01,56.5,49.12481172,1.484841996,1.516908027,15.83761647,19.73718382,7.305,38.19100189,123.73,1.134861272,12678148.0,56.227,1280.22547
Senegal,SEN,Africa,2011-01-01,56.5,46.56417182,1.589817129,1.604904659,12.88347419,17.14018595,7.013,37.42300034,123.98,1.727929512,13033809.0,55.812,1373.520789
Senegal,SEN,Africa,2012-01-01,56.5,46.56417182,2.012055127,1.52200902,13.96835532,17.14018595,6.753,36.40200043,127.08,2.589792264,13401991.0,55.397,1329.981379
Senegal,SEN,Africa,2013-01-01,57.0,46.06035423,2.759897075,1.4849386,13.69093736,16.62078637,6.522,35.52000046,131.0,1.462904405,13782420.0,54.981,1376.069816
Senegal,SEN,Africa,2014-01-01,61.0,46.06035423,2.612984191,1.489210421,13.36876508,16.62078637,6.319,34.33100128,124.99,1.185551719,14174731.0,54.564,1396.658225
Senegal,SEN,Africa,2015-01-01,60.5,46.06035423,2.140602576,1.751860575,14.28257673,16.62078637,6.141,33.33300018,124.76,1.273554394,14578459.0,54.138,1219.248662
Senegal,SEN,Africa,2016-01-01,64.5,46.06035423,2.221267081,1.837535067,14.41402039,16.62078637,5.985,32.44300079,125.22,1.614051215,14993528.0,53.704,1269.902108
Senegal,SEN,Africa,2017-01-01,61.7,46.02034122666666,2.088090286,1.562346354,14.98203382,16.456309839259262,5.845,31.54299927,98.74444444444444,1.224517544,15419381.0,53.26,1361.699588
Senegal,SEN,Africa,2018-01-01,66.95944977,46.02034122666666,2.188720115,1.498955855,15.01572984,16.456309839259262,5.716,30.70499992,98.74444444444444,1.108111878,15854360.0,52.808,1465.591006
Serbia,SRB,Europe,2006-01-01,100.0,40.44134461,2.309301358,1.496720238,6.817558052,29.67870971,13.88,20.54000092,100.0,0.223519914,7411569.0,45.895,4382.617279
Serbia,SRB,Europe,2007-01-01,100.0,40.85181686,2.041471788,1.576872881,6.119040038,29.91996397,13.92,20.80800056,105.59,0.238401401,7381579.0,45.672,5848.476405
Sierra Leone,SLE,Africa,2014-01-01,18.66578293,54.71044611,0.018816243,0.558654109,51.79252867,21.94513716,13.025,57.64899826,198.63,29.08674586,7017144.0,59.568,714.7007124
Sierra Leone,SLE,Africa,2015-01-01,19.65712738,54.71044611,0.731767482,0.835225927,58.6518937,21.94513716,12.63,57.94200134,203.55,2.642335527,7171914.0,59.171,588.2284527
Sierra Leone,SLE,Africa,2016-01-01,20.3,54.71044611,1.048653957,4.300019876,58.20874133,21.94513716,12.294,57.04399872,214.46,5.603324917,7328838.0,58.772,501.4157129
Sierra Leone,SLE,Africa,2017-01-01,23.4,47.02087164346153,14.04147333,1.476548841,60.28354504,14.621635050192308,12.003,56.26399994,125.52038461538464,7.355351553,7488431.0,58.364,499.3807078
Singapore,SGP,Asia,1990-01-01,100.0,2.985074627,2.558771073,1.677032896,0.323439581,1.492537313,4.7,0.7467499992142858,561.21,0.0,3047132.0,0.0,11861.75616
Singapore,SGP,Asia,1991-01-01,100.0,1.791044847,2.02399843,1.411109217,0.250054747,1.492537313,4.6,0.280000001,479.44,0.0,3135083.0,0.0,14502.37999
Singapore,SGP,Asia,1992-01-01,100.0,1.791044847,1.779235602,1.173980327,0.197361758,1.492537313,4.7,0.319999993,389.32,0.0,3230698.0,0.0,16135.91365
Singapore,SGP,Asia,1993-01-01,100.0,1.791044847,1.350218592,0.934683489,0.172788647,1.492537313,4.6,0.239999995,252.04,0.0,3313471.0,0.0,18290.02824
Singapore,SGP,Asia,1994-01-01,100.0,1.791044847,1.125411061,0.873563246,0.173159173,1.492537313,4.7,0.300000012,185.41,0.0,3419048.0,0.0,21553.0309
Singapore,SGP,Asia,1995-01-01,100.0,1.791044847,1.082677605,0.892325323,0.144861979,1.492537313,4.8,0.239999995,184.25,0.0,3524506.0,0.0,24914.41126
Singapore,SGP,Asia,1996-01-01,100.0,1.791044847,0.842661464,0.73227875,0.150025188,1.492537313,4.7,0.189999998,146.89,0.0,3670704.0,0.0,26233.6289
Singapore,SGP,Asia,1997-01-01,100.0,1.791044847,0.685997884,0.618494336,0.132916825,1.492537313,4.5,1.004999995,203.88,0.0,3796038.0,0.0,26375.97195
Singapore,SGP,Asia,1998-01-01,100.0,1.791044847,0.687222714,0.538739733,0.111378367,1.492537313,4.6,0.845000029,178.42,0.0,3927213.0,0.0,21829.29987
Singapore,SGP,Asia,1999-01-01,100.0,1.791044847,0.563958108,0.491168198,0.111245962,1.492537313,4.5,0.904999971,190.79,0.0,3958723.0,0.0,21796.08444
Singapore,SGP,Asia,2000-01-01,100.0,1.791044847,0.459300851,0.399336313,0.092131733,1.492537313,4.5,0.89200002,71.83,0.0,4027887.0,0.0,23852.32703
Singapore,SGP,Asia,2001-01-01,100.0,1.791044847,0.433972079,0.380659017,0.082356656,1.492537313,4.3,0.883000016,72.24,0.0,4138012.0,0.0,21700.02005
Singapore,SGP,Asia,2002-01-01,100.0,1.777777848,0.404116124,0.411896033,0.0710328,1.481481481,4.4,0.842999995,96.93,0.0,4175950.0,0.0,22159.68886
Singapore,SGP,Asia,2003-01-01,100.0,1.16448333,0.351871122,0.45814443,0.061134072,0.873362519,4.5,0.851999998,104.29,0.0,4114826.0,0.0,23730.15245
Singapore,SGP,Asia,2004-01-01,100.0,1.161103039,0.346835,0.410320997,0.05564899,1.015965127,4.4,0.832000017,120.41,0.0,4166664.0,0.0,27608.53737
Singapore,SGP,Asia,2005-01-01,100.0,1.103047857,0.324119173,0.380509181,0.055048114,0.957910031,4.4,1.067999959,88.68,0.0,4265762.0,0.0,29961.26328
Singapore,SGP,Asia,2006-01-01,100.0,1.080691619,0.318213488,0.3703458,0.048865424,0.936599369,4.4,1.052999973,90.91,0.0,4401365.0,0.0,33769.15416
Singapore,SGP,Asia,2007-01-01,100.0,1.151079154,0.285273542,0.34827852,0.042867997,1.007194227,4.5,1.019000053,95.26,0.0,4588599.0,0.0,39432.93835
Singapore,SGP,Asia,2008-01-01,100.0,0.999999983,0.284420497,0.316490637,0.041432188,0.857142891,4.4,1.001000047,87.51,0.0,4839396.0,0.0,40007.46926
Singapore,SGP,Asia,2009-01-01,100.0,0.999999983,0.230458916,0.299568246,0.040687761,0.857142891,4.3,0.962000012,88.71,0.0,4987573.0,0.0,38927.20688
Singapore,SGP,Asia,2010-01-01,100.0,1.054131114,0.288721677,0.345231613,0.036179572,0.911680931,4.4,0.912,87.89,0.0,5076732.0,0.0,47236.96023
Singapore,SGP,Asia,2011-01-01,100.0,1.036931823,0.316259286,0.389051585,0.034664521,0.894886337,4.5,0.845000029,97.4,0.0,5183688.0,0.0,53890.42873
Singapore,SGP,Asia,2012-01-01,100.0,1.033994384,0.255130172,0.362243933,0.033326961,0.892351287,4.5,0.797999978,101.18,0.0,5312437.0,0.0,55546.48854
Singapore,SGP,Asia,2013-01-01,100.0,0.94766626,0.30037744,0.36441847,0.034427182,0.806223504,4.6,0.728999972,108.83,0.0,5399162.0,0.0,56967.42579
Singapore,SGP,Asia,2014-01-01,100.0,0.930888592,0.327516908,0.347249336,0.034590983,0.789844838,4.7,0.811999977,107.77,0.0,5469724.0,0.0,57562.53079
Singapore,SGP,Asia,2015-01-01,100.0,0.930888592,0.438846487,0.457104897,0.032613514,0.789844838,4.8,0.802999973,105.32,0.0,5535002.0,0.0,55646.61875
Singapore,SGP,Asia,2016-01-01,100.0,0.930888592,0.558206467,0.483566698,0.031620683,0.789844838,4.8,0.783999979,111.93,0.0,5607283.0,0.0,56828.29535
Singapore,SGP,Asia,2017-01-01,100.0,1.4440792634814816,0.58414277,0.421044245,0.029698413,1.176737883888889,5.0,0.75999999,163.28666666666666,0.0,5612253.0,0.0,60913.74533
Singapore,SGP,Asia,2018-01-01,100.0,1.4440792634814816,0.601054493,0.409446644,0.028407104,1.176737883888889,5.0,0.736000001,163.28666666666666,0.0,5638676.0,0.0,66188.7794
Slovak Republic,SVK,Europe,1993-01-01,100.0,50.85239085,1.6982019852,1.5052477944400002,2.178193538,32.47401247,9.9,10.56200027,139.13,0.009311789,5325305.0,43.341,3102.296793
Slovak Republic,SVK,Europe,1994-01-01,100.0,50.85239085,3.555038244,2.212948382,2.178193538,32.45322245,9.6,10.17199993,129.24,0.005576907,5346331.0,43.402,3771.359427
Slovak Republic,SVK,Europe,1995-01-01,100.0,50.85239085,3.59885591,2.808342366,2.254843656,32.37006237,9.8,9.196000099,122.33,0.00424116,5361999.0,43.463,4819.125555
